COMPONENT_ALIB_ID,COMPONENT_NAME,COMPONENT_LIB_ID,COMPONENT_TYPE,CLONE_SET_ID,BLANK
244-ENGBN-CBTHVY|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,244-ENGBN-CBTHVY|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
25-FABTRY-TGTACQ|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,25-FABTRY-TGTACQ|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
263-FLDSVC-CO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,263-FLDSVC-CO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
27-TCBN-MVTCTRL|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,27-TCBN-MVTCTRL|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
286-ADA-SCCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,286-ADA-SCCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
3-13-FABN-155|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,3-13-FABN-155|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
3-BDE-1-AD|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,3-BDE-1-AD|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
30-MEDBDE|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,30-MEDBDE|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
317-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,317-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
372-CGO-TRANSCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,372-CGO-TRANSCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
377-HVY-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,377-HVY-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
4-1-FABN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,4-1-FABN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
4-27-FABN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,4-27-FABN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
40-ENGBN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,40-ENGBN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
41-POL-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,41-POL-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
416-POL-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,416-POL-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
452-ORDCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,452-ORDCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
5-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,5-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
501-FSB|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,501-FSB|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
501-MIBN-CEWI|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,501-MIBN-CEWI|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
501-MPCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,501-MPCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
51-MDM-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,51-MDM-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
512-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,512-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
515-POL-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,515-POL-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
529-ORDCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,529-ORDCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
541-POL-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,541-POL-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
561-SSBN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,561-SSBN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
584-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,584-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
588-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,588-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
594-MDM-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,594-MDM-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
596-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,596-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
632-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,632-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
66-MDM-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,66-MDM-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
68-MDM-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,68-MDM-TRKCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
69-ADABDE|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,69-ADABDE|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
69-CHEMCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,69-CHEMCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
7-TCGP-TPTDD|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,7-TCGP-TPTDD|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
70-ENGBN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,70-ENGBN|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
702-EODDET|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,702-EODDET|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
71-ORDCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,71-ORDCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
720-EODDET|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,720-EODDET|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
77-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,77-MAINTCO|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
AVNBDE-1-AD|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,AVNBDE-1-AD|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
DIVARTY-1-AD|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,DIVARTY-1-AD|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
RSA|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,RSA|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin|org.cougaar.mlm.plugin.sample.StrategicTransportProjectorPlugin,plugin,0,
106-TCBN|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,106-TCBN|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin,0,
28-TCBN|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,28-TCBN|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin,0,
6-TCBN|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,6-TCBN|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin,0,
TRANSCOM|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,TRANSCOM|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin,0,
AWR-2|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,AWR-2|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin,0,
DLAHQ|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,DLAHQ|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin,0,
HNS|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,HNS|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin,0,
OSC|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,OSC|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin,0,
181-TCBN|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,181-TCBN|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin|org.cougaar.mlm.plugin.sample.UniversalAllocatorPlugin,plugin,0,
1-35-ARBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,1-35-ARBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
1-6-INFBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,1-6-INFBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
1-AD|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,1-AD|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
102-POL-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,102-POL-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
106-TCBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,106-TCBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
110-POL-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,110-POL-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
123-MSB|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,123-MSB|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
16-CSG|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,16-CSG|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
18-MAINTBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,18-MAINTBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
191-ORDBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,191-ORDBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
2-BDE-1-AD|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,2-BDE-1-AD|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
21-TSC-HQ|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,21-TSC-HQ|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
227-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,227-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
28-TCBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,28-TCBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
29-SPTGP|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,29-SPTGP|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
3-SUPCOM-HQ|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,3-SUPCOM-HQ|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
343-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,343-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
37-TRANSGP|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,37-TRANSGP|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
47-FSB|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,47-FSB|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
485-CSB|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,485-CSB|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
51-MAINTBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,51-MAINTBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
565-RPRPTCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,565-RPRPTCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
592-ORDCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,592-ORDCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
6-TCBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,6-TCBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
7-CSG|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,7-CSG|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
71-MAINTBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,71-MAINTBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
DISCOM-1-AD|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,DISCOM-1-AD|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
OSC|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,OSC|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
1-27-FABN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,1-27-FABN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
125-ORDBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,125-ORDBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
130-ENGBDE|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,130-ENGBDE|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
18-PERISH-SUBPLT|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,18-PERISH-SUBPLT|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
181-TCBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,181-TCBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
240-SSCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,240-SSCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
26-SSCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,26-SSCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
316-POL-SUPPLYBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,316-POL-SUPPLYBN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
41-FABDE|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,41-FABDE|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
5-CORPS-ARTY|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,5-CORPS-ARTY|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
52-ENGBN-CBTHVY|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,52-ENGBN-CBTHVY|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
574-SSCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,574-SSCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
597-MAINTCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,597-MAINTCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
900-POL-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,900-POL-SUPPLYCO|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
1-1-CAVSQDN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,1-1-CAVSQDN|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin|org.cougaar.mlm.plugin.xml.XMLPrototypeProviderPlugin,plugin,0,
